UNITID,EFALEVEL,EFTOTLT,EFTOTLM,EFTOTLW
214698,19,39,21,18
214698,20,356,215,141
214698,21,626,392,234
214698,22,626,392,234
214698,23,613,384,229
214698,24,241,159,82
214698,25,372,225,147
214698,31,13,8,5
214698,39,35,19,16
214698,40,337,206,131
214698,41,77,38,39
214698,42,77,38,39
214698,43,23,11,12
214698,45,23,11,12
214698,51,54,27,27
214698,59,4,2,2
214698,60,19,9,10
214704,1,2732,1528,1204
214704,2,2712,1525,1187
214704,3,2573,1444,1129
214704,4,807,443,364
214704,5,1766,1001,765
214704,11,139,81,58
214704,12,20,3,17
214704,19,149,84,65
214704,20,1617,917,700
214704,21,2402,1343,1059
214704,22,2402,1343,1059
214704,23,2360,1311,1049
214704,24,792,433,359
214704,25,1568,878,690
214704,31,42,32,10
214704,39,127,73,54
214704,40,1441,805,636
214704,41,330,185,145
214704,42,310,182,128
214704,43,213,133,80
214704,44,15,10,5
214704,45,198,123,75
214704,51,97,49,48
214704,52,20,3,17
214704,59,22,11,11
214704,60,176,112,64
214713,1,4441,2417,2024
214713,2,3577,2056,1521
214713,3,3461,1988,1473
214713,4,744,443,301
214713,5,2717,1545,1172
214713,11,116,68,48
214713,12,864,361,503
214713,19,303,147,156
214713,20,2414,1398,1016
214713,21,3329,1937,1392
214713,22,3121,1843,1278
214713,23,3085,1820,1265
214713,24,740,441,299
214713,25,2345,1379,966
214713,31,36,23,13
214713,32,208,94,114
214713,39,253,131,122
214713,40,2092,1248,844
214713,41,1112,480,632
214713,42,456,213,243
214713,43,376,168,208
214713,44,4,2,2
214713,45,372,166,206
214713,51,80,45,35
214713,52,656,267,389
214713,59,50,16,34
214713,60,322,150,172
214731,1,1492,847,645
214731,2,1492,847,645
214731,3,1327,747,580
214731,4,333,199,134
214731,5,994,548,446
214731,11,165,100,65
214731,19,63,35,28
214731,20,931,513,418
214731,21,1253,701,552
214731,22,1253,701,552
214731,23,1176,652,524
214731,24,326,195,131
214731,25,850,457,393
214731,31,77,49,28
214731,39,44,26,18
214731,40,806,431,375
214731,41,239,146,93
214731,42,239,146,93
214731,43,151,95,56
214731,44,7,4,3
214731,45,144,91,53
214731,51,88,51,37
214731,59,19,9,10
214731,60,125,82,43
214740,1,704,366,338
214740,2,704,366,338
214740,3,591,305,286
214740,4,191,111,80
214740,5,400,194,206
214740,11,113,61,52
214740,19,29,13,16
214740,20,371,181,190
214740,21,557,304,253
214740,22,557,304,253
214740,23,529,283,246
214740,24,184,109,75
214740,25,345,174,171
214740,31,28,21,7
214740,39,25,11,14
214740,40,320,163,157
214740,41,147,62,85
214740,42,147,62,85
214740,43,62,22,40
214740,44,7,2,5
214740,45,55,20,35
214740,51,85,40,45
214740,59,4,2,2
214740,60,51,18,33
214759,1,846,369,477
214759,2,846,369,477
214759,3,762,335,427
214759,4,202,90,112
214759,5,560,245,315
214759,11,84,34,50
214759,19,50,16,34
214759,20,510,229,281
214759,21,653,305,348
214759,22,653,305,348
214759,23,640,299,341
214759,24,198,90,108
214759,25,442,209,233
214759,31,13,6,7
214759,39,25,10,15
214759,40,417,199,218
214759,41,193,64,129
214759,42,193,64,129
214759,43,122,36,86
214759,44,4,0,4
214759,45,118,36,82
214759,51,71,28,43
214759,59,25,6,19
214759,60,93,30,63
214768,1,951,494,457
214768,2,951,494,457
214768,3,918,471,447
214768,4,363,182,181
214768,5,555,289,266
214768,11,33,23,10
214768,19,42,17,25
214768,20,513,272,241
214768,21,881,460,421
214768,22,881,460,421
214768,23,875,457,418
214768,24,360,180,180
214768,25,515,277,238
214768,31,6,3,3
214768,39,31,14,17
214768,40,484,263,221
214768,41,70,34,36
214768,42,70,34,36
214768,43,43,14,29
214768,44,3,2,1
214768,45,40,12,28
214768,51,27,20,7
214768,59,11,3,8
214768,60,29,9,20
214777,1,46615,25090,21525
214777,2,40085,21527,18558
214777,3,39460,21162,18298
214777,4,8043,4220,3823
214777,5,31417,16942,14475
214777,11,625,365,260
214777,12,6530,3563,2967
214777,19,498,268,230
214777,20,30919,16674,14245
214777,21,44639,24017,20622
214777,22,38826,20795,18031
214777,23,38543,20614,17929
214777,24,8005,4204,3801
214777,25,30538,16410,14128
214777,31,283,181,102
214777,32,5813,3222,2591
214777,39,477,255,222
214777,40,30061,16155,13906
214777,41,1976,1073,903
214777,42,1259,732,527
214777,43,917,548,369
214777,44,38,16,22
214777,45,879,532,347
214777,51,342,184,158
214777,52,717,341,376
214777,59,21,13,8
214777,60,858,519,339
214786,1,623,338,285
214786,2,623,338,285
214786,3,588,319,269
214786,4,193,96,97
214786,5,395,223,172
214786,11,35,19,16
214786,19,39,25,14
214786,20,356,198,158
214786,21,562,310,252
214786,22,562,310,252
214786,23,553,302,251
214786,24,191,96,95
214786,25,362,206,156
214786,31,9,8,1
214786,39,36,24,12
214786,40,326,182,144
214786,41,61,28,33
214786,42,61,28,33
214786,43,35,17,18
214786,44,2,0,2
214786,45,33,17,16
214786,51,26,11,15
214786,59,3,1,2
214786,60,30,16,14
214795,1,1023,409,614
214795,2,1022,409,613
214795,3,911,355,556
214795,4,321,129,192
214795,5,590,226,364
214795,11,111,54,57
214795,12,1,0,1
214795,19,44,14,30
214795,20,546,212,334
214795,21,737,320,417
214795,22,737,320,417
214795,23,719,310,409
214795,24,307,125,182
214795,25,412,185,227
214795,31,18,10,8
214795,39,20,11,9
214795,40,392,174,218
214795,41,286,89,197
214795,42,285,89,196
214795,43,192,45,147
214795,44,14,4,10
214795,45,178,41,137
214795,51,93,44,49
214795,52,1,0,1
214795,59,24,3,21
214795,60,154,38,116
214801,1,3694,1752,1942
214801,2,3690,1752,1938
214801,3,3231,1605,1626
214801,4,923,520,403
214801,5,2308,1085,1223
214801,11,459,147,312
214801,12,4,0,4
214801,19,210,95,115
214801,20,2098,990,1108
214801,21,2888,1484,1404
214801,22,2888,1484,1404
214801,23,2823,1451,1372
214801,24,917,516,401
214801,25,1906,935,971
214801,31,65,33,32
214801,39,167,87,80
214801,40,1739,848,891
214801,41,806,268,538
214801,42,802,268,534
214801,43,408,154,254
214801,44,6,4,2
214801,45,402,150,252
214801,51,394,114,280
214801,52,4,0,4
214801,59,43,8,35
214801,60,359,142,217
214810,1,837,328,509
214810,2,837,328,509
214810,3,796,308,488
214810,4,260,99,161
214810,5,536,209,327
214810,11,41,20,21
214810,19,49,16,33
214810,20,487,193,294
214810,21,658,284,374
214810,22,658,284,374
214810,23,640,273,367
214810,24,256,98,158
214810,25,384,175,209
214810,31,18,11,7
214810,39,36,14,22
214810,40,348,161,187
214810,41,179,44,135
214810,42,179,44,135
214810,43,156,35,121
214810,44,4,1,3
214810,45,152,34,118
214810,51,23,9,14
214810,59,13,2,11
214810,60,139,32,107
214829,1,1177,644,533
214829,2,1141,641,500
214829,3,943,547,396
214829,4,292,167,125
214829,5,651,380,271
214829,11,198,94,104
214829,12,36,3,33
214829,19,47,21,26
214829,20,604,359,245
214829,21,822,482,340
214829,22,822,482,340
214829,23,783,455,328
214829,24,284,163,121
214829,25,499,292,207
214829,31,39,27,12
214829,39,38,18,20
214829,40,461,274,187
214829,41,355,162,193
214829,42,319,159,160
214829,43,160,92,68
214829,44,8,4,4
214829,45,152,88,64
214829,51,159,67,92
214829,52,36,3,33
214829,59,9,3,6
214829,60,143,85,58
214838,1,65,14,51
214838,2,65,14,51
214838,3,65,14,51
214838,4,6,3,3
214838,5,59,11,48
214838,19,10,2,8
214838,20,49,9,40
214838,21,65,14,51
214838,22,65,14,51
214838,23,65,14,51
214838,24,6,3,3
214838,25,59,11,48
214838,39,10,2,8
214838,40,49,9,40
214883,1,1796,495,1301
214883,2,1759,485,1274
214883,3,1754,484,1270
214883,4,51,16,35
214883,5,1703,468,1235
214883,11,5,1,4
214883,12,37,10,27
214883,19,200,71,129
214883,20,1503,397,1106
214883,21,358,126,232
214883,22,358,126,232
214883,23,358,126,232
214883,24,12,4,8
214883,25,346,122,224
214883,39,60,25,35
214883,40,286,97,189
214883,41,1438,369,1069
214883,42,1401,359,1042
214883,43,1396,358,1038
214883,44,39,12,27
214883,45,1357,346,1011
214883,51,5,1,4
214883,52,37,10,27
214883,59,140,46,94
214883,60,1217,300,917
214892,1,346,108,238
214892,2,346,108,238
214892,3,346,108,238
214892,4,115,33,82
214892,5,231,75,156
214892,20,231,75,156
214892,21,346,108,238
214892,22,346,108,238
214892,23,346,108,238
214892,24,115,33,82
214892,25,231,75,156
214892,40,231,75,156
214944,1,551,504,47
214944,2,551,504,47
214944,3,551,504,47
214944,4,183,161,22
214944,5,368,343,25
214944,19,65,61,4
214944,20,303,282,21
214944,21,384,344,40
214944,22,384,344,40
214944,23,384,344,40
214944,24,148,126,22
214944,25,236,218,18
214944,39,48,44,4
214944,40,188,174,14
214944,41,167,160,7
214944,42,167,160,7
214944,43,167,160,7
214944,44,35,35,0
214944,45,132,125,7
214944,59,17,17,0
214944,60,115,108,7
214962,1,56,3,53
214962,2,56,3,53
214962,3,56,3,53
214962,4,20,0,20
214962,5,36,3,33
214962,20,36,3,33
214962,21,49,2,47
214962,22,49,2,47
214962,23,49,2,47
214962,24,17,0,17
214962,25,32,2,30
214962,40,32,2,30
214962,41,7,1,6
214962,42,7,1,6
214962,43,7,1,6
214962,44,3,0,3
214962,45,4,1,3
214962,60,4,1,3
214971,1,299,121,178
214971,2,198,81,117
214971,3,198,81,117
214971,4,39,16,23
214971,5,159,65,94
214971,12,101,40,61
214971,19,20,7,13
214971,20,139,58,81
214971,21,291,116,175
214971,22,190,76,114
214971,23,190,76,114
214971,24,39,16,23
214971,25,151,60,91
214971,32,101,40,61
214971,39,19,7,12
214971,40,132,53,79
214971,41,8,5,3
214971,42,8,5,3
214971,43,8,5,3
214971,45,8,5,3
214971,59,1,0,1
214971,60,7,5,2
215008,1,75,75,0
215008,2,75,75,0
215008,3,75,75,0
215008,4,13,13,0
215008,5,62,62,0
215008,20,62,62,0
215008,21,75,75,0
215008,22,75,75,0
215008,23,75,75,0
215008,24,13,13,0
215008,25,62,62,0
215008,40,62,62,0
215026,1,6,5,1
215026,2,6,5,1
215026,3,6,5,1
215026,5,6,5,1
215026,20,6,5,1
215026,21,6,5,1
215026,22,6,5,1
215026,23,6,5,1
215026,25,6,5,1
215026,40,6,5,1
215044,1,112,27,85
215044,2,112,27,85
215044,3,112,27,85
215044,4,53,11,42
215044,5,59,16,43
215044,20,59,16,43
215044,21,66,17,49
215044,22,66,17,49
215044,23,66,17,49
215044,24,27,7,20
215044,25,39,10,29
215044,40,39,10,29
215044,41,46,10,36
215044,42,46,10,36
215044,43,46,10,36
215044,44,26,4,22
215044,45,20,6,14
215044,60,20,6,14
215053,1,223,69,154
215053,2,223,69,154
215053,3,222,69,153
215053,4,52,17,35
215053,5,170,52,118
215053,11,1,0,1
215053,19,12,3,9
215053,20,158,49,109
215053,21,208,65,143
215053,22,208,65,143
215053,23,208,65,143
215053,24,51,17,34
215053,25,157,48,109
215053,39,9,2,7
215053,40,148,46,102
215053,41,15,4,11
215053,42,15,4,11
215053,43,14,4,10
215053,44,1,0,1
215053,45,13,4,9
215053,51,1,0,1
215053,59,3,1,2
215053,60,10,3,7
215062,1,24630,11698,12932
215062,2,11525,5578,5947
215062,3,10606,5190,5416
215062,4,2410,1181,1229
215062,5,8196,4009,4187
215062,11,919,388,531
215062,12,13105,6120,6985
215062,19,248,86,162
215062,20,7948,3923,4025
215062,21,21344,10405,10939
215062,22,10319,5063,5256
215062,23,10142,4963,5179
215062,24,2353,1152,1201
215062,25,7789,3811,3978
215062,31,177,100,77
215062,32,11025,5342,5683
215062,39,243,82,161
215062,40,7546,3729,3817
215062,41,3286,1293,1993
215062,42,1206,515,691
215062,43,464,227,237
215062,44,57,29,28
215062,45,407,198,209
215062,51,742,288,454
215062,52,2080,778,1302
215062,59,5,4,1
215062,60,402,194,208
215099,1,3523,1209,2314
215099,2,2811,975,1836
215099,3,2791,970,1821
215099,4,550,175,375
215099,5,2241,795,1446
215099,11,20,5,15
215099,12,712,234,478
215099,19,257,72,185
215099,20,1984,723,1261
215099,21,2916,1006,1910
215099,22,2531,895,1636
215099,23,2524,894,1630
215099,24,540,173,367
215099,25,1984,721,1263
215099,31,7,1,6
215099,32,385,111,274
215099,39,179,59,120
215099,40,1805,662,1143
215099,41,607,203,404
215099,42,280,80,200
215099,43,267,76,191
215099,44,10,2,8
215099,45,257,74,183
215099,51,13,4,9
215099,52,327,123,204
215099,59,78,13,65
215099,60,179,61,118
215105,1,2063,852,1211
215105,2,1890,800,1090
215105,3,1865,787,1078
215105,4,457,181,276
215105,5,1408,606,802
215105,11,25,13,12
215105,12,173,52,121
215105,19,106,53,53
215105,20,1302,553,749
215105,21,1983,818,1165
215105,22,1860,786,1074
215105,23,1843,774,1069
215105,24,457,181,276
215105,25,1386,593,793
215105,31,17,12,5
215105,32,123,32,91
215105,39,106,53,53
215105,40,1280,540,740
215105,41,80,34,46
215105,42,30,14,16
215105,43,22,13,9
215105,45,22,13,9
215105,51,8,1,7
215105,52,50,20,30
215105,60,22,13,9
215114,1,1093,492,601
215114,2,844,392,452
215114,3,840,392,448
215114,4,139,59,80
215114,5,701,333,368
215114,11,4,0,4
215114,12,249,100,149
215114,19,66,39,27
215114,20,635,294,341
215114,21,826,384,442
215114,22,779,360,419
215114,23,779,360,419
215114,24,137,58,79
215114,25,642,302,340
215114,32,47,24,23
215114,39,60,34,26
215114,40,582,268,314
215114,41,267,108,159
215114,42,65,32,33
215114,43,61,32,29
215114,44,2,1,1
215114,45,59,31,28
215114,51,4,0,4
215114,52,202,76,126
215114,59,6,5,1
215114,60,53,26,27
215123,1,2736,1204,1532
215123,12,2736,1204,1532
215123,21,2617,1180,1437
215123,32,2617,1180,1437
215123,41,119,24,95
215123,52,119,24,95
215132,1,2773,1081,1692
215132,2,1837,705,1132
215132,3,1830,703,1127
215132,4,440,176,264
215132,5,1390,527,863
215132,11,7,2,5
215132,12,936,376,560
215132,19,117,29,88
215132,20,1273,498,775
215132,21,2532,991,1541
215132,22,1814,698,1116
215132,23,1814,698,1116
215132,24,440,176,264
215132,25,1374,522,852
215132,32,718,293,425
215132,39,112,27,85
215132,40,1262,495,767
215132,41,241,90,151
215132,42,23,7,16
215132,43,16,5,11
215132,45,16,5,11
215132,51,7,2,5
215132,52,218,83,135
215132,59,5,2,3
215132,60,11,3,8
215239,1,19063,7222,11841
215239,2,19063,7222,11841
215239,3,18204,6911,11293
215239,4,4230,1856,2374
215239,5,13974,5055,8919
215239,11,859,311,548
215239,19,495,197,298
215239,20,13479,4858,8621
215239,21,5075,2257,2818
215239,22,5075,2257,2818
215239,23,5037,2240,2797
215239,24,1355,676,679
215239,25,3682,1564,2118
215239,31,38,17,21
215239,39,223,89,134
215239,40,3459,1475,1984
215239,41,13988,4965,9023
215239,42,13988,4965,9023
215239,43,13167,4671,8496
215239,44,2875,1180,1695
215239,45,10292,3491,6801
215239,51,821,294,527
215239,59,272,108,164
215239,60,10020,3383,6637
215266,1,1481,671,810
215266,2,1481,671,810
215266,3,1456,664,792
215266,4,391,188,203
215266,5,1065,476,589
215266,11,25,7,18
215266,19,123,50,73
215266,20,942,426,516
215266,21,1361,631,730
215266,22,1361,631,730
215266,23,1356,629,727
215266,24,389,188,201
215266,25,967,441,526
215266,31,5,2,3
215266,39,118,50,68
215266,40,849,391,458
215266,41,120,40,80
215266,42,120,40,80
215266,43,100,35,65
215266,44,2,0,2
215266,45,98,35,63
215266,51,20,5,15
215266,59,5,0,5
215266,60,93,35,58
215275,1,1677,848,829
215275,2,1677,848,829
215275,3,1677,848,829
215275,4,386,183,203
215275,5,1291,665,626
215275,19,154,88,66
215275,20,1137,577,560
215275,21,1564,781,783
215275,22,1564,781,783
215275,23,1564,781,783
215275,24,386,183,203
215275,25,1178,598,580
215275,39,128,73,55
215275,40,1050,525,525
215275,41,113,67,46
215275,42,113,67,46
215275,43,113,67,46
215275,45,113,67,46
215275,59,26,15,11
215275,60,87,52,35
215284,1,2840,1550,1290
215284,2,2840,1550,1290
215284,3,2837,1549,1288
215284,4,688,375,313
215284,5,2149,1174,975
215284,11,3,1,2
215284,19,145,79,66
215284,20,2004,1095,909
215284,21,2753,1498,1255
215284,22,2753,1498,1255
215284,23,2751,1497,1254
215284,24,688,375,313
215284,25,2063,1122,941
215284,31,2,1,1
215284,39,137,73,64
215284,40,1926,1049,877
215284,41,87,52,35
215284,42,87,52,35
215284,43,86,52,34
215284,45,86,52,34
215284,51,1,0,1
215284,59,8,6,2
215284,60,78,46,32
215293,1,28649,13873,14776
215293,2,18615,9262,9353
215293,3,18304,9146,9158
215293,4,3854,1825,2029
215293,5,14450,7321,7129
215293,11,311,116,195
215293,12,10034,4611,5423
215293,19,887,468,419
215293,20,13563,6853,6710
215293,21,25069,12259,12810
215293,22,17483,8691,8792
215293,23,17435,8677,8758
215293,24,3851,1824,2027
215293,25,13584,6853,6731
215293,31,48,14,34
215293,32,7586,3568,4018
215293,39,795,420,375
215293,40,12789,6433,6356
215293,41,3580,1614,1966
215293,42,1132,571,561
215293,43,869,469,400
215293,44,3,1,2
215293,45,866,468,398
215293,51,263,102,161
215293,52,2448,1043,1405
215293,59,92,48,44
215293,60,774,420,354
215309,1,367,129,238
215309,2,367,129,238
215309,3,363,128,235
215309,4,143,58,85
215309,5,220,70,150
215309,11,4,1,3
215309,19,29,8,21
215309,20,191,62,129
215309,21,297,118,179
215309,22,297,118,179
215309,23,294,117,177
215309,24,133,56,77
215309,25,161,61,100
215309,31,3,1,2
215309,39,26,8,18
215309,40,135,53,82
215309,41,70,11,59
215309,42,70,11,59
215309,43,69,11,58
215309,44,10,2,8
215309,45,59,9,50
215309,51,1,0,1
215309,59,3,0,3
215309,60,56,9,47
215336,1,49,1,48
215336,2,49,1,48
215336,3,49,1,48
215336,4,22,0,22
215336,5,27,1,26
215336,20,27,1,26
215336,21,49,1,48
215336,22,49,1,48
215336,23,49,1,48
215336,24,22,0,22
215336,25,27,1,26
215336,40,27,1,26
215381,1,354,337,17
215381,2,354,337,17
215381,3,354,337,17
215381,4,107,101,6
215381,5,247,236,11
215381,19,44,43,1
215381,20,203,193,10
215381,21,354,337,17
215381,22,354,337,17
215381,23,354,337,17
215381,24,107,101,6
215381,25,247,236,11
215381,39,44,43,1
215381,40,203,193,10
215390,1,232,109,123
215390,2,232,109,123
215390,3,232,109,123
215390,4,89,42,47
215390,5,143,67,76
215390,20,143,67,76
215390,21,119,51,68
215390,22,119,51,68
215390,23,119,51,68
215390,24,75,32,43
215390,25,44,19,25
215390,40,44,19,25
215390,41,113,58,55
215390,42,113,58,55
215390,43,113,58,55
215390,44,14,10,4
215390,45,99,48,51
215390,60,99,48,51
215415,1,1841,1055,786
215415,2,1841,1055,786
215415,3,1841,1055,786
215415,4,719,451,268
215415,5,1122,604,518
215415,19,261,113,148
215415,20,861,491,370
215415,21,1841,1055,786
215415,22,1841,1055,786
215415,23,1841,1055,786
215415,24,719,451,268
215415,25,1122,604,518
215415,39,261,113,148
215415,40,861,491,370
215424,1,246,156,90
215424,12,246,156,90
215424,21,199,138,61
215424,32,199,138,61
215424,41,47,18,29
215424,52,47,18,29
215433,1,315,55,260
215433,2,315,55,260
215433,3,315,55,260
215433,4,143,27,116
215433,5,172,28,144
215433,20,172,28,144
215433,21,262,51,211
215433,22,262,51,211
215433,23,262,51,211
215433,24,116,26,90
215433,25,146,25,121
215433,40,146,25,121
215433,41,53,4,49
215433,42,53,4,49
215433,43,53,4,49
215433,44,27,1,26
215433,45,26,3,23
215433,60,26,3,23
215442,1,3841,1656,2185
215442,2,3226,1383,1843
215442,3,3164,1379,1785
215442,4,548,197,351
215442,5,2616,1182,1434
215442,11,62,4,58
215442,12,615,273,342
215442,19,469,229,240
215442,20,2147,953,1194
215442,21,2801,1169,1632
215442,22,2551,1070,1481
215442,23,2551,1070,1481
215442,24,539,192,347
215442,25,2012,878,1134
215442,32,250,99,151
215442,39,338,172,166
215442,40,1674,706,968
215442,41,1040,487,553
215442,42,675,313,362
215442,43,613,309,304
215442,44,9,5,4
215442,45,604,304,300
215442,51,62,4,58
215442,52,365,174,191
215442,59,131,57,74
215442,60,473,247,226
215479,1,64,10,54
215479,2,64,10,54
215479,3,64,10,54
215479,5,64,10,54
215479,20,64,10,54
215479,21,64,10,54
215479,22,64,10,54
215479,23,64,10,54
215479,25,64,10,54
215479,40,64,10,54
215530,1,29,1,28
215530,2,29,1,28
215530,3,29,1,28
215530,4,18,1,17
215530,5,11,0,11
215530,20,11,0,11
215530,21,26,1,25
215530,22,26,1,25
215530,23,26,1,25
215530,24,17,1,16
215530,25,9,0,9
215530,40,9,0,9
215530,41,3,0,3
215530,42,3,0,3
215530,43,3,0,3
215530,44,1,0,1
215530,45,2,0,2
215530,60,2,0,2
215585,1,4538,1666,2872
215585,2,4538,1666,2872
215585,3,4028,1460,2568
215585,4,963,441,522
215585,5,3065,1019,2046
215585,11,510,206,304
215585,19,382,140,242
215585,20,2683,879,1804
215585,21,976,426,550
215585,22,976,426,550
215585,23,947,411,536
215585,24,251,125,126
215585,25,696,286,410
215585,31,29,15,14
215585,39,114,49,65
215585,40,582,237,345
215585,41,3562,1240,2322
215585,42,3562,1240,2322
215585,43,3081,1049,2032
215585,44,712,316,396
215585,45,2369,733,1636
215585,51,481,191,290
215585,59,268,91,177
215585,60,2101,642,1459
215594,1,367,56,311
215594,2,367,56,311
215594,3,367,56,311
215594,4,29,1,28
215594,5,338,55,283
215594,20,338,55,283
215594,21,169,28,141
215594,22,169,28,141
215594,23,169,28,141
215594,24,26,1,25
215594,25,143,27,116
215594,40,143,27,116
215594,41,198,28,170
215594,42,198,28,170
215594,43,198,28,170
215594,44,3,0,3
215594,45,195,28,167
215594,60,195,28,167
215619,1,48,18,30
215619,12,48,18,30
215619,21,43,15,28
215619,32,43,15,28
215619,41,5,3,2
215619,52,5,3,2
215628,1,81,73,8
215628,12,81,73,8
215628,21,37,35,2
215628,32,37,35,2
215628,41,44,38,6
215628,52,44,38,6
215637,1,427,197,230
215637,2,427,197,230
215637,3,427,197,230
215637,4,333,147,186
215637,5,94,50,44
215637,19,16,9,7
215637,20,78,41,37
